,Filename,ClassId
563,./data/Train/00026/00018_00023.ppm,26
1856,./data/Train/00010/00061_00026.ppm,10
346,./data/Train/00002/00011_00016.ppm,2
1972,./data/Train/00038/00065_00022.ppm,38
124,./data/Train/00009/00004_00004.ppm,9
1255,./data/Train/00025/00041_00025.ppm,25
803,./data/Train/00035/00026_00023.ppm,35
39,./data/Train/00042/00001_00009.ppm,42
829,./data/Train/00005/00027_00019.ppm,5
3,./data/Train/00042/00000_00003.ppm,42
1968,./data/Train/00010/00065_00018.ppm,10
1586,./data/Train/00038/00052_00026.ppm,38
1099,./data/Train/00010/00036_00019.ppm,10
1908,./data/Train/00013/00063_00018.ppm,13
67,./data/Train/00022/00002_00007.ppm,22
687,./data/Train/00005/00022_00027.ppm,5
332,./data/Train/00033/00011_00002.ppm,33
475,./data/Train/00010/00015_00025.ppm,10
238,./data/Train/00004/00007_00028.ppm,4
501,./data/Train/00028/00016_00021.ppm,28
963,./data/Train/00038/00032_00003.ppm,38
411,./data/Train/00026/00013_00021.ppm,26
1524,./data/Train/00038/00050_00024.ppm,38
855,./data/Train/00038/00028_00015.ppm,38
307,./data/Train/00026/00010_00007.ppm,26
439,./data/Train/00018/00014_00019.ppm,18
381,./data/Train/00013/00012_00021.ppm,13
387,./data/Train/00033/00012_00027.ppm,33
255,./data/Train/00014/00008_00015.ppm,14
10,./data/Train/00008/00000_00010.ppm,8
2048,./data/Train/00002/00068_00008.ppm,2
722,./data/Train/00025/00024_00002.ppm,25
171,./data/Train/00032/00005_00021.ppm,32
941,./data/Train/00035/00031_00011.ppm,35
1935,./data/Train/00010/00064_00015.ppm,10
1787,./data/Train/00013/00059_00017.ppm,13
714,./data/Train/00025/00023_00024.ppm,25
224,./data/Train/00024/00007_00014.ppm,24
1918,./data/Train/00038/00063_00028.ppm,38
0,./data/Train/00038/00000_00000.ppm,38
1345,./data/Train/00013/00044_00025.ppm,13
458,./data/Train/00025/00015_00008.ppm,25
640,./data/Train/00012/00021_00010.ppm,12
461,./data/Train/00013/00015_00011.ppm,13
531,./data/Train/00007/00017_00021.ppm,7
1628,./data/Train/00012/00054_00008.ppm,12
37,./data/Train/00021/00001_00007.ppm,21
18,./data/Train/00004/00000_00018.ppm,4
119,./data/Train/00006/00003_00029.ppm,6
70,./data/Train/00031/00002_00010.ppm,31
1362,./data/Train/00001/00045_00012.ppm,1
723,./data/Train/00009/00024_00003.ppm,9
1687,./data/Train/00001/00056_00007.ppm,1
1122,./data/Train/00005/00037_00012.ppm,5
267,./data/Train/00036/00008_00027.ppm,36
576,./data/Train/00012/00019_00006.ppm,12
680,./data/Train/00012/00022_00020.ppm,12
1535,./data/Train/00001/00051_00005.ppm,1
369,./data/Train/00022/00012_00009.ppm,22
936,./data/Train/00005/00031_00006.ppm,5
121,./data/Train/00014/00004_00001.ppm,14
897,./data/Train/00008/00029_00027.ppm,8
447,./data/Train/00011/00014_00027.ppm,11
671,./data/Train/00031/00022_00011.ppm,31
153,./data/Train/00011/00005_00003.ppm,11
1595,./data/Train/00001/00053_00005.ppm,1
285,./data/Train/00009/00009_00015.ppm,9
1676,./data/Train/00002/00055_00026.ppm,2
21,./data/Train/00002/00000_00021.ppm,2
2015,./data/Train/00012/00067_00005.ppm,12
272,./data/Train/00020/00009_00002.ppm,20
291,./data/Train/00034/00009_00021.ppm,34
694,./data/Train/00011/00023_00004.ppm,11
1051,./data/Train/00009/00035_00001.ppm,9
843,./data/Train/00038/00028_00003.ppm,38
612,./data/Train/00001/00020_00012.ppm,1
1123,./data/Train/00018/00037_00013.ppm,18
629,./data/Train/00038/00020_00029.ppm,38
1014,./data/Train/00007/00033_00024.ppm,7
1215,./data/Train/00013/00040_00015.ppm,13
171,./data/Train/00005/00005_00021.ppm,5
384,./data/Train/00015/00012_00024.ppm,15
1294,./data/Train/00013/00043_00004.ppm,13
152,./data/Train/00035/00005_00002.ppm,35
709,./data/Train/00038/00023_00019.ppm,38
1367,./data/Train/00002/00045_00017.ppm,2
494,./data/Train/00003/00016_00014.ppm,3
1704,./data/Train/00004/00056_00024.ppm,4
553,./data/Train/00008/00018_00013.ppm,8
1155,./data/Train/00005/00038_00015.ppm,5
723,./data/Train/00018/00024_00003.ppm,18
211,./data/Train/00007/00007_00001.ppm,7
850,./data/Train/00011/00028_00010.ppm,11
1309,./data/Train/00001/00043_00019.ppm,1
264,./data/Train/00005/00008_00024.ppm,5
1149,./data/Train/00008/00038_00009.ppm,8
953,./data/Train/00009/00031_00023.ppm,9
559,./data/Train/00035/00018_00019.ppm,35
432,./data/Train/00003/00014_00012.ppm,3
1235,./data/Train/00001/00041_00005.ppm,1
100,./data/Train/00029/00003_00010.ppm,29
910,./data/Train/00003/00030_00010.ppm,3
814,./data/Train/00004/00027_00004.ppm,4
78,./data/Train/00018/00002_00018.ppm,18
1503,./data/Train/00004/00050_00003.ppm,4
895,./data/Train/00018/00029_00025.ppm,18
123,./data/Train/00035/00004_00003.ppm,35
232,./data/Train/00025/00007_00022.ppm,25
459,./data/Train/00007/00015_00009.ppm,7
470,./data/Train/00015/00015_00020.ppm,15
107,./data/Train/00024/00003_00017.ppm,24
470,./data/Train/00002/00015_00020.ppm,2
289,./data/Train/00011/00009_00019.ppm,11
1011,./data/Train/00013/00033_00021.ppm,13
392,./data/Train/00014/00013_00002.ppm,14
1965,./data/Train/00001/00065_00015.ppm,1
199,./data/Train/00003/00006_00019.ppm,3
1677,./data/Train/00010/00055_00027.ppm,10
1219,./data/Train/00004/00040_00019.ppm,4
1431,./data/Train/00004/00047_00021.ppm,4
791,./data/Train/00010/00026_00011.ppm,10
1847,./data/Train/00012/00061_00017.ppm,12
1187,./data/Train/00001/00039_00017.ppm,1
506,./data/Train/00033/00016_00026.ppm,33
1942,./data/Train/00013/00064_00022.ppm,13
162,./data/Train/00007/00005_00012.ppm,7
943,./data/Train/00012/00031_00013.ppm,12
207,./data/Train/00014/00006_00027.ppm,14
246,./data/Train/00020/00008_00006.ppm,20
842,./data/Train/00009/00028_00002.ppm,9
223,./data/Train/00003/00007_00013.ppm,3
1117,./data/Train/00013/00037_00007.ppm,13
527,./data/Train/00013/00017_00017.ppm,13
832,./data/Train/00038/00027_00022.ppm,38
721,./data/Train/00018/00024_00001.ppm,18
331,./data/Train/00009/00011_00001.ppm,9
284,./data/Train/00005/00009_00014.ppm,5
83,./data/Train/00034/00002_00023.ppm,34
466,./data/Train/00025/00015_00016.ppm,25
82,./data/Train/00041/00002_00022.ppm,41
92,./data/Train/00020/00003_00002.ppm,20
1615,./data/Train/00038/00053_00025.ppm,38
1277,./data/Train/00012/00042_00017.ppm,12
1363,./data/Train/00012/00045_00013.ppm,12
1292,./data/Train/00038/00043_00002.ppm,38
957,./data/Train/00003/00031_00027.ppm,3
1323,./data/Train/00002/00044_00003.ppm,2
351,./data/Train/00025/00011_00021.ppm,25
152,./data/Train/00028/00005_00002.ppm,28
324,./data/Train/00005/00010_00024.ppm,5
22,./data/Train/00006/00000_00022.ppm,6
142,./data/Train/00040/00004_00022.ppm,40
167,./data/Train/00000/00005_00017.ppm,0
1611,./data/Train/00013/00053_00021.ppm,13
2014,./data/Train/00038/00067_00004.ppm,38
1358,./data/Train/00013/00045_00008.ppm,13
634,./data/Train/00033/00021_00005.ppm,33
1047,./data/Train/00011/00034_00027.ppm,11
583,./data/Train/00007/00019_00013.ppm,7
1459,./data/Train/00013/00048_00019.ppm,13
1321,./data/Train/00003/00044_00001.ppm,3
1015,./data/Train/00005/00033_00025.ppm,5
317,./data/Train/00007/00010_00017.ppm,7
618,./data/Train/00017/00020_00018.ppm,17
834,./data/Train/00002/00027_00024.ppm,2
292,./data/Train/00007/00009_00022.ppm,7
1239,./data/Train/00013/00041_00009.ppm,13
816,./data/Train/00038/00027_00006.ppm,38
1284,./data/Train/00012/00042_00024.ppm,12
511,./data/Train/00033/00017_00001.ppm,33
514,./data/Train/00031/00017_00004.ppm,31
244,./data/Train/00014/00008_00004.ppm,14
100,./data/Train/00012/00003_00010.ppm,12
1203,./data/Train/00001/00040_00003.ppm,1
1415,./data/Train/00007/00047_00005.ppm,7
459,./data/Train/00002/00015_00009.ppm,2
1966,./data/Train/00038/00065_00016.ppm,38
433,./data/Train/00005/00014_00013.ppm,5
219,./data/Train/00021/00007_00009.ppm,21
1614,./data/Train/00013/00053_00024.ppm,13
283,./data/Train/00023/00009_00013.ppm,23
733,./data/Train/00005/00024_00013.ppm,5
260,./data/Train/00038/00008_00020.ppm,38
694,./data/Train/00035/00023_00004.ppm,35
1172,./data/Train/00008/00039_00002.ppm,8
266,./data/Train/00015/00008_00026.ppm,15
1775,./data/Train/00001/00059_00005.ppm,1
1275,./data/Train/00038/00042_00015.ppm,38
1397,./data/Train/00007/00046_00017.ppm,7
103,./data/Train/00028/00003_00013.ppm,28
81,./data/Train/00007/00002_00021.ppm,7
621,./data/Train/00010/00020_00021.ppm,10
713,./data/Train/00007/00023_00023.ppm,7
2131,./data/Train/00013/00071_00001.ppm,13
871,./data/Train/00035/00029_00001.ppm,35
144,./data/Train/00032/00004_00024.ppm,32
169,./data/Train/00030/00005_00019.ppm,30
213,./data/Train/00034/00007_00003.ppm,34
183,./data/Train/00036/00006_00003.ppm,36
790,./data/Train/00009/00026_00010.ppm,9
82,./data/Train/00007/00002_00022.ppm,7
49,./data/Train/00003/00001_00019.ppm,3
2,./data/Train/00031/00000_00002.ppm,31
300,./data/Train/00009/00010_00000.ppm,9
757,./data/Train/00001/00025_00007.ppm,1
239,./data/Train/00009/00007_00029.ppm,9
145,./data/Train/00007/00004_00025.ppm,7
60,./data/Train/00018/00002_00000.ppm,18
1312,./data/Train/00025/00043_00022.ppm,25
1239,./data/Train/00012/00041_00009.ppm,12
965,./data/Train/00010/00032_00005.ppm,10
1066,./data/Train/00011/00035_00016.ppm,11
644,./data/Train/00017/00021_00014.ppm,17
761,./data/Train/00035/00025_00011.ppm,35
2091,./data/Train/00002/00069_00021.ppm,2
1653,./data/Train/00001/00055_00003.ppm,1
540,./data/Train/00025/00018_00000.ppm,25
544,./data/Train/00001/00018_00004.ppm,1
183,./data/Train/00003/00006_00003.ppm,3
36,./data/Train/00027/00001_00006.ppm,27
330,./data/Train/00020/00011_00000.ppm,20
2042,./data/Train/00001/00068_00002.ppm,1
370,./data/Train/00011/00012_00010.ppm,11
991,./data/Train/00017/00033_00001.ppm,17
1431,./data/Train/00012/00047_00021.ppm,12
1350,./data/Train/00009/00045_00000.ppm,9
444,./data/Train/00012/00014_00024.ppm,12
639,./data/Train/00018/00021_00009.ppm,18
234,./data/Train/00007/00007_00024.ppm,7
71,./data/Train/00033/00002_00011.ppm,33
53,./data/Train/00013/00001_00023.ppm,13
54,./data/Train/00001/00001_00024.ppm,1
49,./data/Train/00012/00001_00019.ppm,12
2047,./data/Train/00012/00068_00007.ppm,12
1343,./data/Train/00007/00044_00023.ppm,7
804,./data/Train/00008/00026_00024.ppm,8
1086,./data/Train/00003/00036_00006.ppm,3
616,./data/Train/00011/00020_00016.ppm,11
1395,./data/Train/00038/00046_00015.ppm,38
1322,./data/Train/00012/00044_00002.ppm,12
417,./data/Train/00002/00013_00027.ppm,2
166,./data/Train/00011/00005_00016.ppm,11
1152,./data/Train/00038/00038_00012.ppm,38
343,./data/Train/00014/00011_00013.ppm,14
628,./data/Train/00015/00020_00028.ppm,15
110,./data/Train/00038/00003_00020.ppm,38
619,./data/Train/00005/00020_00019.ppm,5
1182,./data/Train/00010/00039_00012.ppm,10
551,./data/Train/00012/00018_00011.ppm,12
270,./data/Train/00028/00009_00000.ppm,28
745,./data/Train/00010/00024_00025.ppm,10
1073,./data/Train/00035/00035_00023.ppm,35
343,./data/Train/00013/00011_00013.ppm,13
265,./data/Train/00022/00008_00025.ppm,22
27,./data/Train/00016/00000_00027.ppm,16
99,./data/Train/00042/00003_00009.ppm,42
1657,./data/Train/00002/00055_00007.ppm,2
1139,./data/Train/00010/00037_00029.ppm,10
52,./data/Train/00032/00001_00022.ppm,32
371,./data/Train/00010/00012_00011.ppm,10
50,./data/Train/00006/00001_00020.ppm,6
1051,./data/Train/00002/00035_00001.ppm,2
1246,./data/Train/00003/00041_00016.ppm,3
1707,./data/Train/00002/00056_00027.ppm,2
568,./data/Train/00035/00018_00028.ppm,35
1462,./data/Train/00012/00048_00022.ppm,12
2070,./data/Train/00013/00069_00000.ppm,13
513,./data/Train/00003/00017_00003.ppm,3
554,./data/Train/00025/00018_00014.ppm,25
939,./data/Train/00035/00031_00009.ppm,35
969,./data/Train/00007/00032_00009.ppm,7
382,./data/Train/00013/00012_00022.ppm,13
848,./data/Train/00025/00028_00008.ppm,25
58,./data/Train/00016/00001_00028.ppm,16
343,./data/Train/00008/00011_00013.ppm,8
568,./data/Train/00014/00018_00028.ppm,14
2019,./data/Train/00013/00067_00009.ppm,13
1377,./data/Train/00004/00045_00027.ppm,4
82,./data/Train/00006/00002_00022.ppm,6
1153,./data/Train/00008/00038_00013.ppm,8
13,./data/Train/00004/00000_00013.ppm,4
435,./data/Train/00003/00014_00015.ppm,3
1923,./data/Train/00038/00064_00003.ppm,38
278,./data/Train/00031/00009_00008.ppm,31
2177,./data/Train/00001/00072_00017.ppm,1
1614,./data/Train/00002/00053_00024.ppm,2
823,./data/Train/00002/00027_00013.ppm,2
391,./data/Train/00010/00013_00001.ppm,10
138,./data/Train/00037/00004_00018.ppm,37
1049,./data/Train/00009/00034_00029.ppm,9
1191,./data/Train/00008/00039_00021.ppm,8
281,./data/Train/00028/00009_00011.ppm,28
22,./data/Train/00028/00000_00022.ppm,28
491,./data/Train/00011/00016_00011.ppm,11
1763,./data/Train/00002/00058_00023.ppm,2
1268,./data/Train/00003/00042_00008.ppm,3
166,./data/Train/00041/00005_00016.ppm,41
425,./data/Train/00007/00014_00005.ppm,7
831,./data/Train/00013/00027_00021.ppm,13
651,./data/Train/00007/00021_00021.ppm,7
1439,./data/Train/00013/00047_00029.ppm,13
1378,./data/Train/00025/00045_00028.ppm,25
1863,./data/Train/00012/00062_00003.ppm,12
61,./data/Train/00034/00002_00001.ppm,34
1404,./data/Train/00009/00046_00024.ppm,9
147,./data/Train/00005/00004_00027.ppm,5
772,./data/Train/00018/00025_00022.ppm,18
1073,./data/Train/00009/00035_00023.ppm,9
1148,./data/Train/00003/00038_00008.ppm,3
145,./data/Train/00012/00004_00025.ppm,12
608,./data/Train/00017/00020_00008.ppm,17
1626,./data/Train/00001/00054_00006.ppm,1
2006,./data/Train/00013/00066_00026.ppm,13
10,./data/Train/00041/00000_00010.ppm,41
593,./data/Train/00007/00019_00023.ppm,7
23,./data/Train/00027/00000_00023.ppm,27
1736,./data/Train/00005/00057_00026.ppm,5
1411,./data/Train/00001/00047_00001.ppm,1
1578,./data/Train/00001/00052_00018.ppm,1
192,./data/Train/00042/00006_00012.ppm,42
259,./data/Train/00039/00008_00019.ppm,39
1674,./data/Train/00005/00055_00024.ppm,5
209,./data/Train/00040/00006_00029.ppm,40
571,./data/Train/00033/00019_00001.ppm,33
95,./data/Train/00037/00003_00005.ppm,37
124,./data/Train/00022/00004_00004.ppm,22
208,./data/Train/00004/00006_00028.ppm,4
233,./data/Train/00017/00007_00023.ppm,17
119,./data/Train/00012/00003_00029.ppm,12
692,./data/Train/00038/00023_00002.ppm,38
690,./data/Train/00005/00023_00000.ppm,5
349,./data/Train/00004/00011_00019.ppm,4
1558,./data/Train/00004/00051_00028.ppm,4
156,./data/Train/00004/00005_00006.ppm,4
231,./data/Train/00035/00007_00021.ppm,35
135,./data/Train/00015/00004_00015.ppm,15
1162,./data/Train/00005/00038_00022.ppm,5
504,./data/Train/00017/00016_00024.ppm,17
899,./data/Train/00007/00029_00029.ppm,7
1993,./data/Train/00013/00066_00013.ppm,13
11,./data/Train/00026/00000_00011.ppm,26
512,./data/Train/00026/00017_00002.ppm,26
919,./data/Train/00025/00030_00019.ppm,25
76,./data/Train/00008/00002_00016.ppm,8
671,./data/Train/00001/00022_00011.ppm,1
70,./data/Train/00029/00002_00010.ppm,29
353,./data/Train/00034/00011_00023.ppm,34
1435,./data/Train/00004/00047_00025.ppm,4
1127,./data/Train/00025/00037_00017.ppm,25
389,./data/Train/00005/00012_00029.ppm,5
717,./data/Train/00013/00023_00027.ppm,13
807,./data/Train/00010/00026_00027.ppm,10
948,./data/Train/00008/00031_00018.ppm,8
936,./data/Train/00011/00031_00006.ppm,11
19,./data/Train/00039/00000_00019.ppm,39
1029,./data/Train/00010/00034_00009.ppm,10
5,./data/Train/00023/00000_00005.ppm,23
1075,./data/Train/00025/00035_00025.ppm,25
613,./data/Train/00018/00020_00013.ppm,18
712,./data/Train/00017/00023_00022.ppm,17
1206,./data/Train/00012/00040_00006.ppm,12
1597,./data/Train/00001/00053_00007.ppm,1
1061,./data/Train/00007/00035_00011.ppm,7
1725,./data/Train/00005/00057_00015.ppm,5
940,./data/Train/00012/00031_00010.ppm,12
205,./data/Train/00034/00006_00025.ppm,34
692,./data/Train/00008/00023_00002.ppm,8
13,./data/Train/00017/00000_00013.ppm,17
1051,./data/Train/00035/00035_00001.ppm,35
872,./data/Train/00018/00029_00002.ppm,18
227,./data/Train/00042/00007_00017.ppm,42
43,./data/Train/00013/00001_00013.ppm,13
1440,./data/Train/00038/00048_00000.ppm,38
244,./data/Train/00022/00008_00004.ppm,22
815,./data/Train/00002/00027_00005.ppm,2
1116,./data/Train/00010/00037_00006.ppm,10
111,./data/Train/00038/00003_00021.ppm,38
147,./data/Train/00017/00004_00027.ppm,17
245,./data/Train/00035/00008_00005.ppm,35
828,./data/Train/00025/00027_00018.ppm,25
83,./data/Train/00037/00002_00023.ppm,37
1497,./data/Train/00010/00049_00027.ppm,10
245,./data/Train/00034/00008_00005.ppm,34
547,./data/Train/00038/00018_00007.ppm,38
215,./data/Train/00018/00007_00005.ppm,18
1335,./data/Train/00009/00044_00015.ppm,9
822,./data/Train/00012/00027_00012.ppm,12
88,./data/Train/00000/00002_00028.ppm,0
578,./data/Train/00017/00019_00008.ppm,17
49,./data/Train/00025/00001_00019.ppm,25
480,./data/Train/00009/00016_00000.ppm,9
30,./data/Train/00041/00001_00000.ppm,41
272,./data/Train/00007/00009_00002.ppm,7
817,./data/Train/00011/00027_00007.ppm,11
91,./data/Train/00000/00003_00001.ppm,0
988,./data/Train/00009/00032_00028.ppm,9
322,./data/Train/00033/00010_00022.ppm,33
5,./data/Train/00037/00000_00005.ppm,37
1827,./data/Train/00012/00060_00027.ppm,12
658,./data/Train/00004/00021_00028.ppm,4
1733,./data/Train/00013/00057_00023.ppm,13
97,./data/Train/00029/00003_00007.ppm,29
1,./data/Train/00015/00000_00001.ppm,15
1782,./data/Train/00012/00059_00012.ppm,12
45,./data/Train/00021/00001_00015.ppm,21
179,./data/Train/00035/00005_00029.ppm,35
286,./data/Train/00022/00009_00016.ppm,22
1900,./data/Train/00012/00063_00010.ppm,12
2024,./data/Train/00013/00067_00014.ppm,13
1175,./data/Train/00001/00039_00005.ppm,1
686,./data/Train/00008/00022_00026.ppm,8
1707,./data/Train/00012/00056_00027.ppm,12
380,./data/Train/00036/00012_00020.ppm,36
143,./data/Train/00024/00004_00023.ppm,24
101,./data/Train/00042/00003_00011.ppm,42
487,./data/Train/00003/00016_00007.ppm,3
1514,./data/Train/00013/00050_00014.ppm,13
115,./data/Train/00018/00003_00025.ppm,18
360,./data/Train/00015/00012_00000.ppm,15
78,./data/Train/00039/00002_00018.ppm,39
87,./data/Train/00015/00002_00027.ppm,15
154,./data/Train/00019/00005_00004.ppm,19
893,./data/Train/00003/00029_00023.ppm,3
650,./data/Train/00033/00021_00021.ppm,33
562,./data/Train/00015/00018_00022.ppm,15
71,./data/Train/00042/00002_00011.ppm,42
1486,./data/Train/00002/00049_00016.ppm,2
252,./data/Train/00015/00008_00012.ppm,15
82,./data/Train/00018/00002_00022.ppm,18
343,./data/Train/00001/00011_00013.ppm,1
895,./data/Train/00005/00029_00025.ppm,5
1044,./data/Train/00005/00034_00024.ppm,5
1945,./data/Train/00013/00064_00025.ppm,13
169,./data/Train/00008/00005_00019.ppm,8
1386,./data/Train/00013/00046_00006.ppm,13
185,./data/Train/00023/00006_00005.ppm,23
562,./data/Train/00018/00018_00022.ppm,18
231,./data/Train/00017/00007_00021.ppm,17
1706,./data/Train/00005/00056_00026.ppm,5
352,./data/Train/00040/00011_00022.ppm,40
132,./data/Train/00010/00004_00012.ppm,10
294,./data/Train/00004/00009_00024.ppm,4
1146,./data/Train/00038/00038_00006.ppm,38
792,./data/Train/00002/00026_00012.ppm,2
2096,./data/Train/00001/00069_00026.ppm,1
246,./data/Train/00035/00008_00006.ppm,35
341,./data/Train/00038/00011_00011.ppm,38
279,./data/Train/00036/00009_00009.ppm,36
1999,./data/Train/00012/00066_00019.ppm,12
738,./data/Train/00012/00024_00018.ppm,12
606,./data/Train/00001/00020_00006.ppm,1
117,./data/Train/00027/00003_00027.ppm,27
1108,./data/Train/00009/00036_00028.ppm,9
2174,./data/Train/00001/00072_00014.ppm,1
175,./data/Train/00026/00005_00025.ppm,26
767,./data/Train/00008/00025_00017.ppm,8
185,./data/Train/00004/00006_00005.ppm,4
1398,./data/Train/00007/00046_00018.ppm,7
485,./data/Train/00017/00016_00005.ppm,17
1475,./data/Train/00025/00049_00005.ppm,25
62,./data/Train/00028/00002_00002.ppm,28
23,./data/Train/00019/00000_00023.ppm,19
655,./data/Train/00012/00021_00025.ppm,12
371,./data/Train/00035/00012_00011.ppm,35
1106,./data/Train/00001/00036_00026.ppm,1
277,./data/Train/00031/00009_00007.ppm,31
1827,./data/Train/00010/00060_00027.ppm,10
1178,./data/Train/00013/00039_00008.ppm,13
287,./data/Train/00039/00009_00017.ppm,39
228,./data/Train/00015/00007_00018.ppm,15
1152,./data/Train/00035/00038_00012.ppm,35
1333,./data/Train/00002/00044_00013.ppm,2
485,./data/Train/00035/00016_00005.ppm,35
278,./data/Train/00034/00009_00008.ppm,34
279,./data/Train/00040/00009_00009.ppm,40
1714,./data/Train/00001/00057_00004.ppm,1
565,./data/Train/00033/00018_00025.ppm,33
107,./data/Train/00010/00003_00017.ppm,10
365,./data/Train/00013/00012_00005.ppm,13
355,./data/Train/00014/00011_00025.ppm,14
287,./data/Train/00002/00009_00017.ppm,2
325,./data/Train/00030/00010_00025.ppm,30
678,./data/Train/00004/00022_00018.ppm,4
97,./data/Train/00024/00003_00007.ppm,24
1074,./data/Train/00005/00035_00024.ppm,5
71,./data/Train/00014/00002_00011.ppm,14
896,./data/Train/00011/00029_00026.ppm,11
992,./data/Train/00005/00033_00002.ppm,5
1733,./data/Train/00001/00057_00023.ppm,1
882,./data/Train/00035/00029_00012.ppm,35
645,./data/Train/00001/00021_00015.ppm,1
609,./data/Train/00033/00020_00010.ppm,33
1546,./data/Train/00013/00051_00016.ppm,13
22,./data/Train/00013/00000_00022.ppm,13
190,./data/Train/00024/00006_00010.ppm,24
927,./data/Train/00009/00030_00027.ppm,9
124,./data/Train/00014/00004_00004.ppm,14
432,./data/Train/00013/00014_00012.ppm,13
1599,./data/Train/00001/00053_00009.ppm,1
1325,./data/Train/00005/00044_00005.ppm,5
1565,./data/Train/00012/00052_00005.ppm,12
222,./data/Train/00039/00007_00012.ppm,39
513,./data/Train/00013/00017_00003.ppm,13
920,./data/Train/00004/00030_00020.ppm,4
1283,./data/Train/00012/00042_00023.ppm,12
620,./data/Train/00009/00020_00020.ppm,9
152,./data/Train/00017/00005_00002.ppm,17
272,./data/Train/00026/00009_00002.ppm,26
1204,./data/Train/00002/00040_00004.ppm,2
96,./data/Train/00021/00003_00006.ppm,21
84,./data/Train/00011/00002_00024.ppm,11
1826,./data/Train/00013/00060_00026.ppm,13
333,./data/Train/00002/00011_00003.ppm,2
468,./data/Train/00002/00015_00018.ppm,2
1829,./data/Train/00005/00060_00029.ppm,5
337,./data/Train/00035/00011_00007.ppm,35
471,./data/Train/00013/00015_00021.ppm,13
840,./data/Train/00007/00028_00000.ppm,7
225,./data/Train/00025/00007_00015.ppm,25
815,./data/Train/00025/00027_00005.ppm,25
713,./data/Train/00038/00023_00023.ppm,38
1381,./data/Train/00012/00046_00001.ppm,12
263,./data/Train/00034/00008_00023.ppm,34
734,./data/Train/00038/00024_00014.ppm,38
309,./data/Train/00036/00010_00009.ppm,36
1016,./data/Train/00008/00033_00026.ppm,8
206,./data/Train/00038/00006_00026.ppm,38
155,./data/Train/00004/00005_00005.ppm,4
137,./data/Train/00038/00004_00017.ppm,38
1018,./data/Train/00013/00033_00028.ppm,13
618,./data/Train/00018/00020_00018.ppm,18
394,./data/Train/00035/00013_00004.ppm,35
1477,./data/Train/00001/00049_00007.ppm,1
1194,./data/Train/00001/00039_00024.ppm,1
277,./data/Train/00035/00009_00007.ppm,35
866,./data/Train/00004/00028_00026.ppm,4
647,./data/Train/00017/00021_00017.ppm,17
1286,./data/Train/00012/00042_00026.ppm,12
137,./data/Train/00032/00004_00017.ppm,32
263,./data/Train/00017/00008_00023.ppm,17
1943,./data/Train/00002/00064_00023.ppm,2
897,./data/Train/00011/00029_00027.ppm,11
2196,./data/Train/00001/00073_00006.ppm,1
533,./data/Train/00009/00017_00023.ppm,9
2053,./data/Train/00012/00068_00013.ppm,12
2093,./data/Train/00013/00069_00023.ppm,13
670,./data/Train/00002/00022_00010.ppm,2
1464,./data/Train/00010/00048_00024.ppm,10
19,./data/Train/00001/00000_00019.ppm,1
135,./data/Train/00019/00004_00015.ppm,19
104,./data/Train/00037/00003_00014.ppm,37
320,./data/Train/00003/00010_00020.ppm,3
349,./data/Train/00001/00011_00019.ppm,1
1538,./data/Train/00002/00051_00008.ppm,2
545,./data/Train/00010/00018_00005.ppm,10
1211,./data/Train/00025/00040_00011.ppm,25
25,./data/Train/00003/00000_00025.ppm,3
1053,./data/Train/00018/00035_00003.ppm,18
125,./data/Train/00006/00004_00005.ppm,6
196,./data/Train/00022/00006_00016.ppm,22
1430,./data/Train/00005/00047_00020.ppm,5
639,./data/Train/00009/00021_00009.ppm,9
89,./data/Train/00021/00002_00029.ppm,21
391,./data/Train/00001/00013_00001.ppm,1
364,./data/Train/00023/00012_00004.ppm,23
1760,./data/Train/00001/00058_00020.ppm,1
63,./data/Train/00025/00002_00003.ppm,25
193,./data/Train/00010/00006_00013.ppm,10
1084,./data/Train/00003/00036_00004.ppm,3
1241,./data/Train/00038/00041_00011.ppm,38
223,./data/Train/00009/00007_00013.ppm,9
927,./data/Train/00013/00030_00027.ppm,13
326,./data/Train/00002/00010_00026.ppm,2
67,./data/Train/00039/00002_00007.ppm,39
1972,./data/Train/00001/00065_00022.ppm,1
79,./data/Train/00002/00002_00019.ppm,2
186,./data/Train/00038/00006_00006.ppm,38
22,./data/Train/00041/00000_00022.ppm,41
71,./data/Train/00004/00002_00011.ppm,4
597,./data/Train/00011/00019_00027.ppm,11
655,./data/Train/00009/00021_00025.ppm,9
1162,./data/Train/00035/00038_00022.ppm,35
862,./data/Train/00010/00028_00022.ppm,10
1409,./data/Train/00005/00046_00029.ppm,5
569,./data/Train/00033/00018_00029.ppm,33
248,./data/Train/00033/00008_00008.ppm,33
1744,./data/Train/00001/00058_00004.ppm,1
107,./data/Train/00019/00003_00017.ppm,19
550,./data/Train/00033/00018_00010.ppm,33
1075,./data/Train/00013/00035_00025.ppm,13
261,./data/Train/00011/00008_00021.ppm,11
618,./data/Train/00005/00020_00018.ppm,5
119,./data/Train/00028/00003_00029.ppm,28
265,./data/Train/00015/00008_00025.ppm,15
1833,./data/Train/00038/00061_00003.ppm,38
249,./data/Train/00012/00008_00009.ppm,12
362,./data/Train/00036/00012_00002.ppm,36
924,./data/Train/00013/00030_00024.ppm,13
52,./data/Train/00028/00001_00022.ppm,28
659,./data/Train/00033/00022_00000.ppm,33
